,Degree,Country,Year,Undergraduate_enrollment,Total,Percentage,Undergraduate_enrollment_Lag,Change_rate,Proportional_Change,Tertiary Enrollment (%),Government expenditure on tertiary education (%),Individuals using the Internet (%)
189,Arts and humanities,Bulgaria,2014,4686,50873,9.211172920802783,4871.0,-3.7979880927940877,-0.3498392507387631,,55.4904,72.981559753418
190,Arts and humanities,Bulgaria,2015,4468,48537,9.20534849702289,4686.0,-4.6521553563807085,-0.42824711317776143,,56.6563,78.2999572753906
191,Arts and humanities,Bulgaria,2016,4236,45200,9.371681415929203,4468.0,-5.192479856759177,-0.4866226697617671,,59.8255,80.6399612426758
192,Arts and humanities,Bulgaria,2017,3964,41023,9.662872047388051,4236.0,-6.421152030217186,-0.6204677046481468,,63.4101,81.2245864868164
193,Arts and humanities,Bulgaria,2018,4245,40473,10.488473797346378,3964.0,7.088799192734611,0.7435068458764713,,64.782,83.134880065918
194,Arts and humanities,Bulgaria,2019,4562,41548,10.980071242899779,4245.0,7.467608951707892,0.8199487830386879,,67.947,84.7503128051758
195,Arts and humanities,Bulgaria,2020,4750,41770,11.371797941106056,4562.0,4.1209995615957915,0.46863174329853985,,70.1625,85.5331115722656
196,Arts and humanities,Bulgaria,2021,4648,40631,11.439541236986537,4750.0,-2.1473684210526316,-0.2456490960363425,,75.2714,85.3017501831055
197,Arts and humanities,Bulgaria,2022,4729,40889,11.565457702560591,4648.0,1.742685025817556,0.20154949954978654,,79.1269,84.1293563842773
198,"Business, administration and law",Bulgaria,2014,11175,50873,21.966465512157725,11315.0,-1.2372956252761822,-0.27179011680972887,,55.4904,72.981559753418
199,"Business, administration and law",Bulgaria,2015,9944,48537,20.48746317242516,11175.0,-11.01565995525727,-2.256829276532919,,56.6563,78.2999572753906
200,"Business, administration and law",Bulgaria,2016,8954,45200,19.809734513274336,9944.0,-9.955752212389381,-1.9722080820737724,,59.8255,80.6399612426758
201,"Business, administration and law",Bulgaria,2017,7245,41023,17.660824415571753,8954.0,-19.08644181371454,-3.3708229759003934,,63.4101,81.2245864868164
202,"Business, administration and law",Bulgaria,2018,6655,40473,16.443060805969413,7245.0,-8.143547273982056,-1.339048430023734,,64.782,83.134880065918
203,"Business, administration and law",Bulgaria,2019,6301,41548,15.165591604890729,6655.0,-5.31930879038317,-0.8067046473525646,,67.947,84.7503128051758
204,"Business, administration and law",Bulgaria,2020,6321,41770,15.132870481206607,6301.0,0.31740993493096337,0.04803323434758486,,70.1625,85.5331115722656
205,"Business, administration and law",Bulgaria,2021,6125,40631,15.074696660185573,6321.0,-3.10077519379845,-0.4674324545793976,,75.2714,85.3017501831055
206,"Business, administration and law",Bulgaria,2022,7493,40889,18.325221942331677,6125.0,22.33469387755102,4.09288222320159,,79.1269,84.1293563842773
207,Education,Bulgaria,2014,4057,50873,7.974760678552474,4466.0,-9.158083296014329,-0.730335225599633,,55.4904,72.981559753418
208,Education,Bulgaria,2015,4360,48537,8.98283783505367,4057.0,7.468572837071728,0.6708897865470205,,56.6563,78.2999572753906
209,Education,Bulgaria,2016,4046,45200,8.951327433628318,4360.0,-7.201834862385321,-0.6446598197613055,,59.8255,80.6399612426758
210,Education,Bulgaria,2017,4277,41023,10.425858664651537,4046.0,5.709342560553633,0.5952479860441189,,63.4101,81.2245864868164
211,Education,Bulgaria,2018,4337,40473,10.71578583253033,4277.0,1.402852466682254,0.15032666587603924,,64.782,83.134880065918
212,Education,Bulgaria,2019,4856,41548,11.687686531240974,4337.0,11.966797325340096,1.3986417592146796,,67.947,84.7503128051758
213,Education,Bulgaria,2020,5256,41770,12.583193679674407,4856.0,8.237232289950576,1.0365068928891603,,70.1625,85.5331115722656
214,Education,Bulgaria,2021,5287,40631,13.012232039575693,5256.0,0.5898021308980212,0.07674642184681249,,75.2714,85.3017501831055
215,Education,Bulgaria,2022,5272,40889,12.893443224339064,5287.0,-0.2837147720824664,-0.036580603057515794,,79.1269,84.1293563842773
216,"Engineering, manufacturing and construction",Bulgaria,2014,8677,50873,17.056198769484794,9342.0,-7.118390066366945,-1.2141267589068068,,55.4904,72.981559753418
217,"Engineering, manufacturing and construction",Bulgaria,2015,7974,48537,16.428703875394028,8677.0,-8.10187852944566,-1.331033631946756,,56.6563,78.2999572753906
218,"Engineering, manufacturing and construction",Bulgaria,2016,7600,45200,16.8141592920354,7974.0,-4.690243290694758,-0.7886249780814195,,59.8255,80.6399612426758
219,"Engineering, manufacturing and construction",Bulgaria,2017,6791,41023,16.55412817200107,7600.0,-10.644736842105264,-1.762143380414325,,63.4101,81.2245864868164
220,"Engineering, manufacturing and construction",Bulgaria,2018,6898,40473,17.043461072813976,6791.0,1.5756147842733028,0.26853929241512225,,64.782,83.134880065918
221,"Engineering, manufacturing and construction",Bulgaria,2019,6597,41548,15.878020602676422,6898.0,-4.363583647434039,-0.6928507105545961,,67.947,84.7503128051758
222,"Engineering, manufacturing and construction",Bulgaria,2020,6510,41770,15.585348336126406,6597.0,-1.3187812642110048,-0.20553665381885663,,70.1625,85.5331115722656
223,"Engineering, manufacturing and construction",Bulgaria,2021,6468,40631,15.918879673155965,6510.0,-0.6451612903225806,-0.10270244950423202,,75.2714,85.3017501831055
224,"Engineering, manufacturing and construction",Bulgaria,2022,6338,40889,15.500501357333269,6468.0,-2.0098948670377244,-0.31154378114615416,,79.1269,84.1293563842773
225,Health and welfare,Bulgaria,2014,2742,50873,5.389892477345547,2607.0,5.178365937859609,0.2791083561341192,,55.4904,72.981559753418
226,Health and welfare,Bulgaria,2015,3190,48537,6.572305663720461,2742.0,16.338439095550694,1.0738121580403963,,56.6563,78.2999572753906
227,Health and welfare,Bulgaria,2016,2998,45200,6.632743362831858,3190.0,-6.018808777429467,-0.39921213970649433,,59.8255,80.6399612426758
228,Health and welfare,Bulgaria,2017,2737,41023,6.671867001438217,2998.0,-8.705803869246164,-0.5808396555621663,,63.4101,81.2245864868164
229,Health and welfare,Bulgaria,2018,2787,40473,6.886072196279001,2737.0,1.8268176835951773,0.12579598458675562,,64.782,83.134880065918
230,Health and welfare,Bulgaria,2019,2819,41548,6.784923462019832,2787.0,1.1481880157875852,0.07790367807127185,,67.947,84.7503128051758
231,Health and welfare,Bulgaria,2020,2701,41770,6.466363418721571,2819.0,-4.18588151826889,-0.27067431124836655,,70.1625,85.5331115722656
232,Health and welfare,Bulgaria,2021,2844,40631,6.999581600255962,2701.0,5.294335431321732,0.37058132870662813,,75.2714,85.3017501831055
233,Health and welfare,Bulgaria,2022,3064,40889,7.493457898212233,2844.0,7.7355836849507735,0.5796627066127606,,79.1269,84.1293563842773
234,Information and communication technologies,Bulgaria,2014,2405,50873,4.727458573310007,2054.0,17.088607594936708,0.8078568448061405,,55.4904,72.981559753418
235,Information and communication technologies,Bulgaria,2015,2289,48537,4.715989863403177,2405.0,-4.8232848232848236,-0.2274656233491761,,56.6563,78.2999572753906
236,Information and communication technologies,Bulgaria,2016,2223,45200,4.918141592920354,2289.0,-2.8833551769331587,-0.14180749022837194,,59.8255,80.6399612426758
237,Information and communication technologies,Bulgaria,2017,2787,41023,6.793749847646442,2223.0,25.371120107962213,1.7236504336808787,,63.4101,81.2245864868164
238,Information and communication technologies,Bulgaria,2018,2569,40473,6.347441504212685,2787.0,-7.822030857552924,-0.49649883312463766,,64.782,83.134880065918
239,Information and communication technologies,Bulgaria,2019,2865,41548,6.895638779243285,2569.0,11.52199299338264,0.7945150169933874,,67.947,84.7503128051758
240,Information and communication technologies,Bulgaria,2020,2948,41770,7.057696911659085,2865.0,2.8970331588132634,0.20446381977930334,,70.1625,85.5331115722656
241,Information and communication technologies,Bulgaria,2021,2784,40631,6.851911102360266,2948.0,-5.563093622795115,-0.3811782295749945,,75.2714,85.3017501831055
242,Information and communication technologies,Bulgaria,2022,3000,40889,7.336936584411456,2784.0,7.758620689655173,0.5692450798250267,,79.1269,84.1293563842773
243,"Natural sciences, mathematics and statistics",Bulgaria,2014,2177,50873,4.279283706484776,2208.0,-1.4039855072463767,-0.06008052305300183,,55.4904,72.981559753418
244,"Natural sciences, mathematics and statistics",Bulgaria,2015,1971,48537,4.0608195809382535,2177.0,-9.462563160312357,-0.3842576176726138,,56.6563,78.2999572753906
245,"Natural sciences, mathematics and statistics",Bulgaria,2016,1727,45200,3.8207964601769913,1971.0,-12.379502790461693,-0.47299560440547217,,59.8255,80.6399612426758
246,"Natural sciences, mathematics and statistics",Bulgaria,2017,1453,41023,3.5419155108110085,1727.0,-15.865662999420962,-0.5619483786694941,,63.4101,81.2245864868164
247,"Natural sciences, mathematics and statistics",Bulgaria,2018,1446,40473,3.5727522051738196,1453.0,-0.4817618719889883,-0.01721215790517325,,64.782,83.134880065918
248,"Natural sciences, mathematics and statistics",Bulgaria,2019,1543,41548,3.713776836430153,1446.0,6.708160442600277,0.2491261086678595,,67.947,84.7503128051758
249,"Natural sciences, mathematics and statistics",Bulgaria,2020,1551,41770,3.713191285611683,1543.0,0.5184705119896306,0.01925180186966524,,70.1625,85.5331115722656
250,"Natural sciences, mathematics and statistics",Bulgaria,2021,1477,40631,3.635155423199035,1551.0,-4.771115409413282,-0.17343746055237177,,75.2714,85.3017501831055
251,"Natural sciences, mathematics and statistics",Bulgaria,2022,1507,40889,3.6855878109026876,1477.0,2.0311442112389977,0.07485960347128004,,79.1269,84.1293563842773
252,Services,Bulgaria,2014,3686,50873,7.245493680341242,3800.0,-3.0,-0.21736481041023725,,55.4904,72.981559753418
253,Services,Bulgaria,2015,3674,48537,7.569483074767703,3686.0,-0.32555615843733043,-0.024642918311777656,,56.6563,78.2999572753906
254,Services,Bulgaria,2016,3597,45200,7.957964601769912,3674.0,-2.095808383233533,-0.1667836892586508,,59.8255,80.6399612426758
255,Services,Bulgaria,2017,3878,41023,9.453233551909904,3597.0,7.812065610230748,0.7384928073635483,,63.4101,81.2245864868164
256,Services,Bulgaria,2018,3841,40473,9.490277468929904,3878.0,-0.9541000515729758,-0.09054674222547872,,64.782,83.134880065918
257,Services,Bulgaria,2019,4081,41548,9.822374121498026,3841.0,6.248372819578235,0.6137385548449691,,67.947,84.7503128051758
258,Services,Bulgaria,2020,4422,41770,10.586545367488629,4081.0,8.355795148247978,0.8845900441836859,,70.1625,85.5331115722656
259,Services,Bulgaria,2021,3997,40631,9.837316334818242,4422.0,-9.611035730438717,-0.9454679878556657,,75.2714,85.3017501831055
260,Services,Bulgaria,2022,4082,40889,9.983125045855854,3997.0,2.126594946209657,0.2123006326989611,,79.1269,84.1293563842773
261,"Social sciences, journalism and information",Bulgaria,2014,6121,50873,12.031922630865095,6081.0,0.657786548265088,0.07914436856349347,,55.4904,72.981559753418
262,"Social sciences, journalism and information",Bulgaria,2015,6042,48537,12.448235366833549,6121.0,-1.2906387845123346,-0.1606617536317351,,56.6563,78.2999572753906
263,"Social sciences, journalism and information",Bulgaria,2016,5181,45200,11.462389380530974,6042.0,-14.250248262164847,-1.633418943501683,,59.8255,80.6399612426758
264,"Social sciences, journalism and information",Bulgaria,2017,4182,41023,10.194281256855911,5181.0,-19.281991893456862,-1.9656604855431488,,63.4101,81.2245864868164
265,"Social sciences, journalism and information",Bulgaria,2018,3641,40473,8.996120870703926,4182.0,-12.93639406982305,-1.1637736468318565,,64.782,83.134880065918
266,"Social sciences, journalism and information",Bulgaria,2019,3505,41548,8.436025801482623,3641.0,-3.735237572095578,-0.31510560532865606,,67.947,84.7503128051758
267,"Social sciences, journalism and information",Bulgaria,2020,3549,41770,8.496528609049557,3505.0,1.2553495007132667,0.10666112947166348,,70.1625,85.5331115722656
268,"Social sciences, journalism and information",Bulgaria,2021,3537,40631,8.705175850951244,3549.0,-0.33812341504649196,-0.029434237873038862,,75.2714,85.3017501831055
269,"Social sciences, journalism and information",Bulgaria,2022,4043,40889,9.887744870258505,3537.0,14.305908962397512,1.4145317795733117,,79.1269,84.1293563842773
270,"Agriculture, forestry, fisheries and veterinary",Croatia,2016,1417,29258,4.843119830473716,1456.0,-2.6785714285714284,-0.129726424030546,,72.6973,69.5889511108398
271,"Agriculture, forestry, fisheries and veterinary",Croatia,2017,1411,30254,4.663846102994645,1417.0,-0.4234297812279464,-0.01974811335071833,,67.0962,71.3775863647461
272,"Agriculture, forestry, fisheries and veterinary",Croatia,2018,1236,29471,4.193953377896916,1411.0,-12.402551381998581,-0.52015722263073,,75.2946,72.8625411987305
273,"Agriculture, forestry, fisheries and veterinary",Croatia,2019,812,27713,2.9300328365748927,1236.0,-34.3042071197411,-1.0051245329350764,,79.0798,74.0501174926758
274,"Agriculture, forestry, fisheries and veterinary",Croatia,2020,680,27444,2.4777729193995044,812.0,-16.25615763546798,-0.4027906716265204,,78.3209,74.738037109375
275,"Agriculture, forestry, fisheries and veterinary",Croatia,2021,895,27199,3.2905621530203315,680.0,31.61764705882353,1.040398327793193,,81.254,78.0067901611328
276,"Agriculture, forestry, fisheries and veterinary",Croatia,2022,894,26619,3.3585033246928884,895.0,-0.11173184357541899,-0.0037525176812211046,,82.0716,80.7626724243164
277,Arts and humanities,Croatia,2016,2791,29258,9.539271310410827,2634.0,5.960516324981017,0.568589823741268,,72.6973,69.5889511108398
278,Arts and humanities,Croatia,2017,2947,30254,9.74086071263304,2791.0,5.589394482264421,0.5444551311969739,,67.0962,71.3775863647461
279,Arts and humanities,Croatia,2018,2664,29471,9.039394659156459,2947.0,-9.602986087546658,-0.8680518115172303,,75.2946,72.8625411987305
280,Arts and humanities,Croatia,2019,2700,27713,9.742720023093854,2664.0,1.3513513513513513,0.1316583786904575,,79.0798,74.0501174926758
281,Arts and humanities,Croatia,2020,2515,27444,9.164116018073168,2700.0,-6.851851851851852,-0.6279116530901985,,78.3209,74.738037109375
282,Arts and humanities,Croatia,2021,2454,27199,9.022390529063568,2515.0,-2.4254473161033796,-0.21883332893553784,,81.254,78.0067901611328
283,Arts and humanities,Croatia,2022,2566,26619,9.639731019196814,2454.0,4.5639771801141,0.439955123940523,,82.0716,80.7626724243164
284,"Business, administration and law",Croatia,2016,6088,29258,20.807984141089616,6751.0,-9.820767293734262,-2.0435037010135413,,72.6973,69.5889511108398
285,"Business, administration and law",Croatia,2017,6215,30254,20.542738150327228,6088.0,2.0860709592641262,0.4285360947916489,,67.0962,71.3775863647461
286,"Business, administration and law",Croatia,2018,6011,29471,20.39632180787893,6215.0,-3.2823813354786804,-0.6694850601459857,,75.2946,72.8625411987305
287,"Business, administration and law",Croatia,2019,5394,27713,19.4637895572475,6011.0,-10.26451505573116,-1.997863609519499,,79.0798,74.0501174926758
288,"Business, administration and law",Croatia,2020,5983,27444,21.800757907010638,5394.0,10.919540229885058,2.3805425300758745,,78.3209,74.738037109375
289,"Business, administration and law",Croatia,2021,5275,27199,19.39409537115335,5983.0,-11.833528330269095,-2.295005770144839,,81.254,78.0067901611328
290,"Business, administration and law",Croatia,2022,5074,26619,19.061572560952705,5275.0,-3.8104265402843605,-0.726327219858103,,82.0716,80.7626724243164
291,Education,Croatia,2016,877,29258,2.9974707772233233,918.0,-4.466230936819173,-0.13387396717446218,,72.6973,69.5889511108398
292,Education,Croatia,2017,970,30254,3.206187611555497,877.0,10.604332953249715,0.3399948094351895,,67.0962,71.3775863647461
293,Education,Croatia,2018,953,29471,3.2336873536697093,970.0,-1.7525773195876289,-0.05667287114678872,,75.2946,72.8625411987305
294,Education,Croatia,2019,1069,27713,3.857395446180493,953.0,12.17208814270724,0.4695255737218648,,79.0798,74.0501174926758
