,Unnamed: 0,Field (ISCED-F 2013),Country,Year,Enrollment Count,Total,Distribution (%),Enrollment Growth Rate (%),Weighted Enrollment Growth Rate (%),Total Growth Rate (%),Tertiary Enrollment (%),Government expenditure on tertiary education (%),Individuals using the Internet (%)
171,171,"Agriculture, forestry, fisheries and veterinary",Belgium,2014,2480.0,90154.0,2.7508485480400204,4.641350210970464,0.1220134436630654,-1.5183955256488684,22.49618,85.0012,74.0397262573242
172,172,"Agriculture, forestry, fisheries and veterinary",Belgium,2015,1983.0,91512.0,2.1669289273537897,-20.04032258064516,-0.5430981729172131,1.506311422676753,22.12875,85.0529,76.423942565918
173,173,"Agriculture, forestry, fisheries and veterinary",Belgium,2016,2122.0,97610.0,2.173957586312878,7.009581442259203,0.1424034422702592,6.663606958650231,22.2845,86.5165,77.2435073852539
174,174,"Agriculture, forestry, fisheries and veterinary",Belgium,2017,2289.0,104313.0,2.19435736677116,7.869934024505183,0.1600950984057595,6.867124270054298,,87.6797,80.7738189697266
175,175,"Agriculture, forestry, fisheries and veterinary",Belgium,2018,2097.0,95125.0,2.204467805519054,-8.387942332896461,-0.2018396846254928,-8.808106372168378,,88.6473,79.1237487792969
176,176,"Agriculture, forestry, fisheries and veterinary",Belgium,2019,2096.0,93205.0,2.2488063945067323,-0.0476871721506914,-0.001072903814173,-2.0183968462549275,,90.2754,79.3044815063477
177,177,"Agriculture, forestry, fisheries and veterinary",Belgium,2020,2042.0,93966.0,2.1731264499925507,-2.5763358778625958,-0.0574675946618989,0.8164798025856982,,91.5264,79.4996032714844
178,178,"Agriculture, forestry, fisheries and veterinary",Belgium,2021,2092.0,91834.0,2.278023390029837,2.4485798237022527,0.0544460657272905,-2.268905774429049,,92.7887,82.6882019042969
179,179,"Agriculture, forestry, fisheries and veterinary",Belgium,2022,2268.0,97266.0,2.3317500462648817,8.413001912045889,0.18094709353731,5.915020580612844,,94.0078,83.5736465454102
180,180,Arts and humanities,Belgium,2013,10236.0,91544.0,11.181508345713535,,,,21.84376,82.1702,71.7841110229492
181,181,Arts and humanities,Belgium,2014,9834.0,90154.0,10.908001863478049,-3.927315357561548,-0.4459036759322936,-1.5183955256488684,22.49618,85.0012,74.0397262573242
182,182,Arts and humanities,Belgium,2015,8840.0,91512.0,9.65993530903051,-10.107789302420176,-1.086196345834426,1.506311422676753,22.12875,85.0529,76.423942565918
183,183,Arts and humanities,Belgium,2016,10191.0,97610.0,10.440528634361234,15.282805429864254,1.3840795000512245,6.663606958650231,22.2845,86.5165,77.2435073852539
184,184,Arts and humanities,Belgium,2017,9999.0,104313.0,9.585574185384372,-1.8840153076243744,-0.1840614305024302,6.867124270054298,,87.6797,80.7738189697266
185,185,Arts and humanities,Belgium,2018,9285.0,95125.0,9.76084099868594,-7.140714071407141,-0.7505913272010513,-8.808106372168378,,88.6473,79.1237487792969
186,186,Arts and humanities,Belgium,2019,8955.0,93205.0,9.607853655919747,-3.5541195476575123,-0.3540582586771096,-2.0183968462549275,,90.2754,79.3044815063477
187,187,Arts and humanities,Belgium,2020,8793.0,93966.0,9.357639997445885,-1.809045226130653,-0.1724027839856969,0.8164798025856982,,91.5264,79.4996032714844
188,188,Arts and humanities,Belgium,2021,8530.0,91834.0,9.288498813075767,-2.991015580575458,-0.2863863057255483,-2.268905774429049,,92.7887,82.6882019042969
189,189,Arts and humanities,Belgium,2022,8966.0,97266.0,9.218020685542738,5.111371629542791,0.4482552998992454,5.915020580612844,,94.0078,83.5736465454102
190,190,"Business, administration and law",Belgium,2013,18049.0,91544.0,19.71620204491829,,,,21.84376,82.1702,71.7841110229492
191,191,"Business, administration and law",Belgium,2014,18054.0,90154.0,20.025733744481663,0.0277023657820377,0.0055460656210484,-1.5183955256488684,22.49618,85.0012,74.0397262573242
192,192,"Business, administration and law",Belgium,2015,19707.0,91512.0,21.53488067138736,9.15586573612496,1.8063204825596644,1.506311422676753,22.12875,85.0529,76.423942565918
193,193,"Business, administration and law",Belgium,2016,21872.0,97610.0,22.40754021104395,10.985944080783478,2.218010449749001,6.663606958650231,22.2845,86.5165,77.2435073852539
194,194,"Business, administration and law",Belgium,2017,24260.0,104313.0,23.25692866660915,10.918068763716168,2.289264041873976,6.867124270054298,,87.6797,80.7738189697266
195,195,"Business, administration and law",Belgium,2018,22067.0,95125.0,23.19789750328515,-9.03957131079967,-2.3053876478318,-8.808106372168378,,88.6473,79.1237487792969
196,196,"Business, administration and law",Belgium,2019,22101.0,93205.0,23.712247197038785,0.1540762224135587,0.036478729681884,-2.0183968462549275,,90.2754,79.3044815063477
197,197,"Business, administration and law",Belgium,2020,22494.0,93966.0,23.93844582082881,1.7782000814442789,0.4182363833727093,0.8164798025856982,,91.5264,79.4996032714844
198,198,"Business, administration and law",Belgium,2021,21996.0,91834.0,23.951913234749657,-2.213923712990131,-0.5422828146438139,-2.268905774429049,,92.7887,82.6882019042969
199,199,"Business, administration and law",Belgium,2022,23211.0,97266.0,23.86342606871877,5.523731587561375,1.249151810499044,5.915020580612844,,94.0078,83.5736465454102
200,200,Education,Belgium,2013,10613.0,91544.0,11.593332168137726,,,,21.84376,82.1702,71.7841110229492
201,201,Education,Belgium,2014,10180.0,90154.0,11.2917896044546,-4.07990200697258,-0.4802892827827938,-1.5183955256488684,22.49618,85.0012,74.0397262573242
202,202,Education,Belgium,2015,9877.0,91512.0,10.793120027974473,-2.976424361493124,-0.3311041174927878,1.506311422676753,22.12875,85.0529,76.423942565918
203,203,Education,Belgium,2016,9784.0,97610.0,10.023563159512346,-0.9415814518578516,-0.095277123245569,6.663606958650231,22.2845,86.5165,77.2435073852539
204,204,Education,Belgium,2017,10909.0,104313.0,10.457948673703182,11.498364677023712,1.078484944350177,6.867124270054298,,87.6797,80.7738189697266
205,205,Education,Belgium,2018,9054.0,95125.0,9.518002628120891,-17.00430836923641,-1.950065703022339,-8.808106372168378,,88.6473,79.1237487792969
206,206,Education,Belgium,2019,8514.0,93205.0,9.134703073869428,-5.964214711729622,-0.5793680596534521,-2.0183968462549275,,90.2754,79.3044815063477
207,207,Education,Belgium,2020,8464.0,93966.0,9.007513355894686,-0.5872680291284942,-0.0532107357980546,0.8164798025856982,,91.5264,79.4996032714844
208,208,Education,Belgium,2021,7763.0,91834.0,8.45329616481913,-8.282136105860113,-0.7633338414966133,-2.268905774429049,,92.7887,82.6882019042969
209,209,Education,Belgium,2022,7810.0,97266.0,8.029527275718134,0.6054360427669716,0.0483210988423498,5.915020580612844,,94.0078,83.5736465454102
210,210,"Engineering, manufacturing and construction",Belgium,2013,9921.0,91544.0,10.837411517958577,,,,21.84376,82.1702,71.7841110229492
211,211,"Engineering, manufacturing and construction",Belgium,2014,10203.0,90154.0,11.317301506311424,2.8424553976413667,0.3127981010271313,-1.5183955256488684,22.49618,85.0012,74.0397262573242
212,212,"Engineering, manufacturing and construction",Belgium,2015,10389.0,91512.0,11.352609493836876,1.822993237283152,0.2032520325203252,1.506311422676753,22.12875,85.0529,76.423942565918
213,213,"Engineering, manufacturing and construction",Belgium,2016,11055.0,97610.0,11.325683843868456,6.410626624314178,0.6823071406618174,6.663606958650231,22.2845,86.5165,77.2435073852539
214,214,"Engineering, manufacturing and construction",Belgium,2017,11773.0,104313.0,11.286225110964118,6.494798733604704,0.6883130578163795,6.867124270054298,,87.6797,80.7738189697266
215,215,"Engineering, manufacturing and construction",Belgium,2018,11083.0,95125.0,11.650985545335086,-5.860868087997961,-0.7253613666228645,-8.808106372168378,,88.6473,79.1237487792969
216,216,"Engineering, manufacturing and construction",Belgium,2019,10938.0,93205.0,11.735421919424924,-1.308310024361635,-0.1555710530550936,-2.0183968462549275,,90.2754,79.3044815063477
217,217,"Engineering, manufacturing and construction",Belgium,2020,11313.0,93966.0,12.039461081667838,3.428414701042238,0.3990805184854096,0.8164798025856982,,91.5264,79.4996032714844
218,218,"Engineering, manufacturing and construction",Belgium,2021,10478.0,91834.0,11.409717533811008,-7.380889242464421,-0.909249297645752,-2.268905774429049,,92.7887,82.6882019042969
219,219,"Engineering, manufacturing and construction",Belgium,2022,10588.0,97266.0,10.885612649846813,1.0498186676846726,0.1130919334608187,5.915020580612844,,94.0078,83.5736465454102
220,220,Health and welfare,Belgium,2013,23445.0,91544.0,25.610635322904837,,,,21.84376,82.1702,71.7841110229492
221,221,Health and welfare,Belgium,2014,23033.0,90154.0,25.54850588992169,-1.7573043292812964,-0.4569958071743904,-1.5183955256488684,22.49618,85.0012,74.0397262573242
222,222,Health and welfare,Belgium,2015,24553.0,91512.0,26.83036104554594,6.599227195762601,1.6609843517790015,1.506311422676753,22.12875,85.0529,76.423942565918
223,223,Health and welfare,Belgium,2016,25468.0,97610.0,26.09158897653929,3.7266321834399054,0.9374039545128572,6.663606958650231,22.2845,86.5165,77.2435073852539
224,224,Health and welfare,Belgium,2017,27517.0,104313.0,26.379262412163392,8.0453902937019,1.964280578643122,6.867124270054298,,87.6797,80.7738189697266
225,225,Health and welfare,Belgium,2018,24313.0,95125.0,25.55900131406045,-11.643711160373588,-3.368199737187911,-8.808106372168378,,88.6473,79.1237487792969
226,226,Health and welfare,Belgium,2019,23284.0,93205.0,24.981492409205515,-4.232303705836384,-1.1040180247840783,-2.0183968462549275,,90.2754,79.3044815063477
227,227,Health and welfare,Belgium,2020,22959.0,93966.0,24.43330566375072,-1.395808280364199,-0.345869782687355,0.8164798025856982,,91.5264,79.4996032714844
228,228,Health and welfare,Belgium,2021,23132.0,91834.0,25.1889278480737,0.753517139248225,0.1883833874164252,-2.268905774429049,,92.7887,82.6882019042969
229,229,Health and welfare,Belgium,2022,24380.0,97266.0,25.065284888861477,5.395123638250043,1.2830793905372897,5.915020580612844,,94.0078,83.5736465454102
230,230,Information and communication technologies,Belgium,2013,2475.0,91544.0,2.703617932360395,,,,21.84376,82.1702,71.7841110229492
231,231,Information and communication technologies,Belgium,2014,2421.0,90154.0,2.6854049737116488,-2.181818181818182,-0.059897508707323,-1.5183955256488684,22.49618,85.0012,74.0397262573242
232,232,Information and communication technologies,Belgium,2015,3329.0,91512.0,3.637774280968616,37.50516315572078,0.9922195996153512,1.506311422676753,22.12875,85.0529,76.423942565918
233,233,Information and communication technologies,Belgium,2016,3689.0,97610.0,3.779325888740908,10.814058275758486,0.3688146706280094,6.663606958650231,22.2845,86.5165,77.2435073852539
234,234,Information and communication technologies,Belgium,2017,4281.0,104313.0,4.1039947082338735,16.047709406343184,0.5675227440491598,6.867124270054298,,87.6797,80.7738189697266
235,235,Information and communication technologies,Belgium,2018,3495.0,95125.0,3.674113009198423,-18.36019621583742,-0.826281208935611,-8.808106372168378,,88.6473,79.1237487792969
236,236,Information and communication technologies,Belgium,2019,4244.0,93205.0,4.553403787350464,21.430615164520745,0.8036049568156215,-2.0183968462549275,,90.2754,79.3044815063477
237,237,Information and communication technologies,Belgium,2020,4199.0,93966.0,4.4686375923206265,-1.0603204524033931,-0.0478896622182491,0.8164798025856982,,91.5264,79.4996032714844
238,238,Information and communication technologies,Belgium,2021,4349.0,91834.0,4.735718796959731,3.57227911407478,0.1633381971818716,-2.268905774429049,,92.7887,82.6882019042969
239,239,Information and communication technologies,Belgium,2022,5266.0,97266.0,5.414019287315197,21.08530696711888,0.9427754816688256,5.915020580612844,,94.0078,83.5736465454102
240,240,"Natural sciences, mathematics and statistics",Belgium,2013,2390.0,91544.0,2.6107664074106443,,,,21.84376,82.1702,71.7841110229492
241,241,"Natural sciences, mathematics and statistics",Belgium,2014,2702.0,90154.0,2.997093861614571,13.05439330543933,0.3460744947534219,-1.5183955256488684,22.49618,85.0012,74.0397262573242
242,242,"Natural sciences, mathematics and statistics",Belgium,2015,2825.0,91512.0,3.087026838010316,4.552183567727609,0.1344086021505376,1.506311422676753,22.12875,85.0529,76.423942565918
243,243,"Natural sciences, mathematics and statistics",Belgium,2016,3300.0,97610.0,3.38080114742342,16.8141592920354,0.4866304681897346,6.663606958650231,22.2845,86.5165,77.2435073852539
244,244,"Natural sciences, mathematics and statistics",Belgium,2017,3282.0,104313.0,3.146300077650916,-0.5454545454545455,-0.0172557591096028,6.867124270054298,,87.6797,80.7738189697266
245,245,"Natural sciences, mathematics and statistics",Belgium,2018,2943.0,95125.0,3.0938239159001317,-10.3290676416819,-0.3563731931668856,-8.808106372168378,,88.6473,79.1237487792969
246,246,"Natural sciences, mathematics and statistics",Belgium,2019,2969.0,93205.0,3.185451424279813,0.8834522595990485,0.0278954991684995,-2.0183968462549275,,90.2754,79.3044815063477
247,247,"Natural sciences, mathematics and statistics",Belgium,2020,3090.0,93966.0,3.288423472319775,4.075446278208151,0.1287699806312921,0.8164798025856982,,91.5264,79.4996032714844
248,248,"Natural sciences, mathematics and statistics",Belgium,2021,3121.0,91834.0,3.398523422697476,1.0032362459546926,0.0337565607509201,-2.268905774429049,,92.7887,82.6882019042969
249,249,"Natural sciences, mathematics and statistics",Belgium,2022,3325.0,97266.0,3.4184607159747498,6.5363665491829535,0.2097341311455184,5.915020580612844,,94.0078,83.5736465454102
250,250,Services,Belgium,2013,1981.0,91544.0,2.163986716770078,,,,21.84376,82.1702,71.7841110229492
251,251,Services,Belgium,2014,1928.0,90154.0,2.138562903476274,-2.675416456335184,-0.0587882955831133,-1.5183955256488684,22.49618,85.0012,74.0397262573242
252,252,Services,Belgium,2015,1766.0,91512.0,1.929801556080077,-8.402489626556017,-0.1770259638080251,1.506311422676753,22.12875,85.0529,76.423942565918
253,253,Services,Belgium,2016,1965.0,97610.0,2.013113410511218,11.268403171007929,0.203872554041594,6.663606958650231,22.2845,86.5165,77.2435073852539
254,254,Services,Belgium,2017,2070.0,104313.0,1.9844122976043252,5.343511450381679,0.1006585948060165,6.867124270054298,,87.6797,80.7738189697266
255,255,Services,Belgium,2018,1933.0,95125.0,2.032063074901445,-6.6183574879227045,-0.1440210249671484,-8.808106372168378,,88.6473,79.1237487792969
256,256,Services,Belgium,2019,1750.0,93205.0,1.877581674802854,-9.467149508535954,-0.1963413979936698,-2.0183968462549275,,90.2754,79.3044815063477
257,257,Services,Belgium,2020,1638.0,93966.0,1.743183704744269,-6.4,-0.1191920481876423,0.8164798025856982,,91.5264,79.4996032714844
258,258,Services,Belgium,2021,1516.0,91834.0,1.6508047128514494,-7.448107448107448,-0.1328484003745889,-2.268905774429049,,92.7887,82.6882019042969
259,259,Services,Belgium,2022,1440.0,97266.0,1.4804762198507186,-5.013192612137203,-0.0781362449365657,5.915020580612844,,94.0078,83.5736465454102
260,260,"Social sciences, journalism and information",Belgium,2013,8973.0,91544.0,9.801843922048414,,,,21.84376,82.1702,71.7841110229492
261,261,"Social sciences, journalism and information",Belgium,2014,8907.0,90154.0,9.87976129733567,-0.7355399531929121,-0.0732080661978392,-1.5183955256488684,22.49618,85.0012,74.0397262573242
262,262,"Social sciences, journalism and information",Belgium,2015,7679.0,91512.0,8.391249235072996,-13.786909172560907,-1.341900515779351,1.506311422676753,22.12875,85.0529,76.423942565918
