economy,series,value,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
AUT,SE.PRM.TCHR.FE.ZS,"Primary education, teachers (% female)",,63.3044509887695,64.8506088256836,66.2333984375,68.2619476318359,70.0055313110352,70.554328918457,,72.0026702880859,73.9798126220703,73.8063583374023,75.48046875,76.5937423706055,77.0870132446289,77.2636184692383,78.7045288085938,78.9459228515625,79.7432022094727,80.6300582885742,80.7376327514648,81.2522201538086,81.7217788696289,82.4222106933594,82.5529022216797,83.7144012451172,83.8603897094727,83.0279693603516,83.5941162109375,84.1783294677734,88.5427474975586,,,90.5352096557617,90.1082534790039,90.9004516601562,89.8081283569336,89.2473526000977,89.3318328857422,89.1925430297852,89.6432418823242,89.9875564575195,90.3928985595703,90.8695983886719,91.1099624633789,91.4370574951172,91.578857421875,91.6589584350586,91.6056671142578,,91.9542922973633,91.9300384521484,91.8669891357422,91.9098205566406
AUT,SE.PRM.TENR,"Adjusted net enrollment rate, primary (% of primary school age children)",,90.95584,90.16531,88.81081,87.91742,87.62543,87.04474,,,,,,,,,,,,,94.2875,,,,,,,,,,90.24,91.24983,90.30978,88.3725,87.47428,87.70214,87.84051,88.24742,88.19702,87.79193,87.46642,87.39116,87.19339,88.42921,88.4241,88.73989,88.62591,88.8771,88.64471,,,,,
AUT,SE.PRM.TENR.FE,"Adjusted net enrollment rate, primary, female (% of primary school age children)",,,,,,,,,,,,,,,,,,,,94.73198,,,,,,,,,,,91.79287,90.85464,88.97526,88.2903,88.85254,88.85301,88.85499,88.69161,88.10305,88.02457,87.93344,87.88016,89.00335,88.9843,89.50251,89.43862,89.72229,,,,,,
AUT,SE.PRM.TENR.MA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",,,,,,,,,,,,,,,,,,,,93.86396,,,,,,,,,,,90.73421,89.79216,87.80023,86.69972,86.60999,86.87889,87.6701,87.72664,87.49592,86.93542,86.87544,86.54043,87.88254,87.89026,88.01345,87.85312,88.07563,,,,,,
AUT,SE.PRM.UNER,"Children out of school, primary",,49370.0,49519.0,52549.0,53809.0,52132.0,52484.0,,,,,,,,,,,,,42494.0,,,,,,,,,,4616.0,7723.0,6615.0,7188.0,7430.0,5516.0,5680.0,6800.0,5215.0,4625.0,4638.0,4232.0,6683.0,6279.0,4807.0,4200.0,4351.0,6546.0,4410.0,4209.0,4146.0,3979.0,3232.0,5781.0
AUT,SE.PRM.UNER.FE,"Children out of school, primary, female",,,,,,,,,,,,,,,,,,,,19934.0,,,,,,,,,,2635.0,3946.0,3360.0,3541.0,3610.0,2296.0,2427.0,3749.0,2997.0,2458.0,2208.0,2211.0,3151.0,3293.0,2681.0,2344.0,2210.0,3320.0,2443.0,2280.0,2291.0,2115.0,1792.0,2964.0
AUT,SE.PRM.UNER.FE.ZS,"Children out of school, female (% of female primary school age)",,,,,,,,,,,,,,,,,,,,11.2102098464966,,,,,,,,,,1.4118800163269,2.10203003883362,1.80016994476318,1.93147003650665,1.99247002601624,1.29458999633789,1.39874005317688,2.21248006820679,1.81816005706787,1.52991998195648,1.3853600025177,1.39567005634308,1.99407994747162,2.07090997695923,1.69008004665375,1.47933995723724,1.39573001861572,2.07843995094299,1.51468002796173,1.40455996990204,1.404629945755,1.28852999210358,1.08545005321503,1.77406001091003
AUT,SE.PRM.UNER.MA,"Children out of school, primary, male",,,,,,,,,,,,,,,,,,,,22560.0,,,,,,,,,,1981.0,3777.0,3255.0,3647.0,3820.0,3220.0,3253.0,3051.0,2218.0,2167.0,2430.0,2021.0,3533.0,2986.0,2126.0,1856.0,2141.0,3226.0,1967.0,1929.0,1855.0,1864.0,1441.0,2817.0
AUT,SE.PRM.UNER.MA.ZS,"Children out of school, male (% of male primary school age)",,,,,,,,,,,,,,,,,,,,12.0816802978516,,,,,,,,,,1.00943994522095,1.91256999969482,1.65877997875214,1.89370000362396,2.01168990135193,1.73420000076294,1.78843998908997,1.71578001976013,1.28173005580902,1.27991998195648,1.44875001907349,1.21106004714966,2.1210401058197,1.78931999206543,1.27946996688843,1.12040996551514,1.29057002067566,1.92145001888275,1.15715003013611,1.12079000473022,1.07230997085571,1.06787002086639,0.818669974803925,1.5837299823761
AUT,SE.PRM.UNER.ZS,Children out of school (% of primary school age),,9.53534030914307,9.54395008087158,10.1719903945923,10.5211801528931,10.3623399734497,10.6539697647095,,,,,,,,,,,,,11.656590461731,,,,,,,,,,1.20561003684998,2.0048999786377,1.72769999504089,1.91211998462677,2.00231003761292,1.51944005489349,1.59818994998932,1.95814001560211,1.54342997074127,1.40164005756378,1.41786003112793,1.30095994472504,2.05923008918762,1.92673003673553,1.48000001907349,1.29588997364044,1.34192001819611,1.99799001216888,1.33122003078461,1.25853002071381,1.23357999324799,1.17481005191803,0.947790026664734,1.67592000961304
AUT,SE.SEC.AGES,Lower secondary school starting age (years),10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
AUT,SE.SEC.CMPT.LO.FE.ZS,"Lower secondary completion rate, female (% of relevant age group)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.560127258301,101.711441040039,,,102.327507019043,102.560211181641,102.946327209473,102.308052062988,101.013732910156,102.231971740723,100.19596862793,100.769721984863,98.4330215454102,100.079261779785,96.7433624267578,98.3840637207031,97.7711715698242,98.0099182128906,96.2327499389648,100.035453796387,96.9755401611328
AUT,SE.SEC.CMPT.LO.MA.ZS,"Lower secondary completion rate, male (% of relevant age group)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.115570068359,102.738296508789,,,102.713333129883,102.986381530762,103.042640686035,102.608787536621,100.722129821777,101.747489929199,100.12133026123,99.2954483032227,98.3859405517578,99.5614013671875,94.9181365966797,98.6453018188477,95.3183822631836,97.5893173217773,96.0096969604492,99.350471496582,95.5131988525391
AUT,SE.SEC.CMPT.LO.ZS,"Lower secondary completion rate, total (% of relevant age group)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.330909729004,102.23592376709,,,102.526161193848,102.778312683105,102.995651245117,102.461769104004,100.864440917969,101.984298706055,100.157722473145,100.014297485352,98.4088973999023,99.8129730224609,95.8072280883789,98.5184936523438,96.5089797973633,97.7947692871094,96.1188125610352,99.6848831176758,96.2193069458008
AUT,SE.SEC.CUAT.LO.FE.ZS,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.9404754638672,98.8540496826172,98.945442199707,98.9944458007812,99.1399993896484,98.6645889282227,98.6970291137695,98.737174987793,98.675910949707,98.609748840332,98.7214126586914,98.5450592041016,98.6379013061523
AUT,SE.SEC.CUAT.LO.MA.ZS,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.648567199707,98.5721740722656,98.746711730957,98.7244567871094,100.0,99.3431777954102,99.2580795288086,99.3406524658203,99.2043151855469,99.0570831298828,99.2055206298828,99.0268936157227,98.4232788085938
AUT,SE.SEC.CUAT.LO.ZS,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2569732666016,99.159309387207,99.1603012084961,99.2856521606445,99.5500030517578,98.9923782348633,98.9686431884766,99.0294952392578,98.932014465332,98.8267288208008,98.95654296875,98.7793884277344,98.8794631958008
AUT,SE.SEC.CUAT.PO.FE.ZS,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",,1.0900000333786,,,,,,,,,,1.57000005245209,,,,,,,,,,4.82000017166138,,,,,,,,,,,,,,20.8899993896484,,20.6100006103516,19.6599998474121,22.8999996185303,23.7700004577637,23.75,24.3299999237061,25.5300006866455,26.0200004577637,27.1700000762939,28.25,29.1800003051758,29.5080871582031,30.8199996948242,31.1826763153076,32.3056716918945,34.7421760559082
AUT,SE.SEC.CUAT.PO.MA.ZS,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",,4.40000009536743,,,,,,,,,,5.30000019073486,,,,,,,,,,7.57999992370605,,,,,,,,,,,,,,27.0599994659424,,27.3999996185303,28.1900005340576,28.5699996948242,28.7600002288818,29.1399993896484,29.8600006103516,30.2999992370605,30.0799999237061,31.25,31.8299999237061,32.1699981689453,33.064037322998,33.5,33.660343170166,34.1247978210449,34.7317581176758
AUT,SE.SEC.CUAT.PO.ZS,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",,2.55999994277954,,,,,,,,,,3.25,,,,,,,,,,6.09999990463257,,,,,,,,,,,,,,23.8400001525879,,23.8700008392334,23.6000003814697,25.6200008392334,26.1700000762939,26.3400001525879,26.9899997711182,27.8299999237061,27.9799995422363,29.1399993896484,29.9799995422363,30.6299991607666,31.2313499450684,32.1199989318848,32.3859786987305,33.1902503967285,34.7372741699219
AUT,SE.SEC.CUAT.UP.FE.ZS,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",,25.75,,,,,,,,,,38.1300010681152,,,,,,,,,,39.2700004577637,,,,,,,,,,,,,,66.9199981689453,,64.9100036621094,62.9599990844727,68.0599975585938,69.25,69.0699996948242,69.8300018310547,70.5299987792969,71.6100006103516,72.4700012207031,73.120002746582,73.7699966430664,74.2007522583008,75.3899993896484,75.7792282104492,76.5259399414062,78.4060974121094
AUT,SE.SEC.CUAT.UP.MA.ZS,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",,54.0499992370605,,,,,,,,,,66.120002746582,,,,,,,,,,66.6800003051758,,,,,,,,,,,,,,82.1500015258789,,83.0199966430664,83.5500030517578,84.1999969482422,84.4599990844727,84.370002746582,84.6699981689453,84.5999984741211,85.7699966430664,86.0199966430664,86.0299987792969,85.9400024414062,86.3136596679688,86.2799987792969,86.4138565063477,86.6609191894531,86.2348709106445
AUT,SE.SEC.CUAT.UP.ZS,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",,38.3199996948242,,,,,,,,,,50.7099990844727,,,,,,,,,,52.0699996948242,,,,,,,,,,,,,,74.1999969482422,,73.5899963378906,72.4700012207031,75.8099975585938,76.5599975585938,76.4300003051758,76.9800033569336,77.3099975585938,78.4300003051758,79.0100021362305,79.370002746582,79.6600036621094,80.0708312988281,80.6699981689453,80.9440231323242,81.4542465209961,82.0893325805664
AUT,SE.SEC.DURS,"Secondary education, duration (years)",8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
AUT,SE.SEC.ENRL,"Secondary education, pupils",,775335.0,,,,,914475.0,,,,,937484.0,907378.0,893143.0,864510.0,850653.0,847188.0,818885.0,790819.0,764145.0,753964.0,746272.0,756385.0,768176.0,778006.0,786156.0,791453.0,793485.0,741558.0,747681.0,748659.0,749135.0,755581.0,764426.0,770391.0,781292.0,782981.0,777792.0,770792.0,762981.0,743709.0,723523.0,709910.0,706501.625,697388.4375,691071.25,687126.0,687361.75,687386.125,691044.0,693081.125,697565.3125,694712.375
AUT,SE.SEC.ENRL.FE.ZS,"Secondary education, pupils (% female)",,46.44341,,,,,46.05342,,,,,46.24015,46.63922,46.45549,46.4595,47.04692,46.60973,46.36341,46.54643,46.91897,46.66111,46.8478,46.88975,47.06864,47.21647,47.24698,47.3826,47.58237,47.37593,47.5949,47.71117,47.71103,47.52899,47.45914,47.36296,47.52551,47.72466,47.76727,47.71157,47.63605,47.76895,47.75868,47.78803,47.86848,47.79125,47.84602,47.77079,47.65731,,,,,
AUT,SE.SEC.ENRL.GC,"Secondary education, general pupils",,541718.0,557525.0,574774.0,591325.0,601262.0,612297.0,620968.0,590588.0,585347.0,575922.0,583382.0,565276.0,548838.0,524067.0,500702.0,495755.0,473467.0,454848.0,441184.0,429976.0,427286.0,441996.0,459011.0,469915.0,476273.0,479820.0,480966.0,460370.0,486779.0,486937.0,486054.0,489936.0,497517.0,478230.0,481324.0,480298.0,476624.0,470889.0,460934.0,449729.0,438879.0,430657.0,446948.53333,443882.91667,442411.33535,445740.41972,449201.08333,,,,,
AUT,SE.SEC.ENRL.GC.FE.ZS,"Secondary education, general pupils (% female)",,48.8075,48.82669,48.90983,49.01501,49.1137,49.14004,49.16662,48.65236,48.4803,48.36992,48.72811,48.73124,48.64186,48.66534,48.64291,48.30935,48.23589,48.30625,48.35783,48.33595,48.52066,48.69524,48.80341,48.968,49.12981,49.18594,49.36856,50.13359,50.01243,49.98819,49.80414,49.79916,49.77418,49.82707,49.89009,49.94087,50.08875,50.1717,50.21825,50.27183,50.24825,50.28921,49.96526,49.88861,49.98819,49.89578,49.85954,,,,,
AUT,SE.SEC.ENRL.LO.TC.ZS,"Pupil-teacher ratio, lower secondary",,,,,,,,,,,,,,,,,,,,,,,,,,8.31662,9.17097,8.75993,8.71325,8.8883,,,8.98133,9.14191,9.2953,9.41489,9.22191,9.15539,9.11809,8.8125,8.49927,8.319,8.19386,8.16027,7.99922,7.89869,7.78891,7.72724,,,,,
AUT,SE.SEC.ENRL.TC.ZS,"Pupil-teacher ratio, secondary",,19.57274,,,,,,,,,,13.6875,12.89659,12.52444,11.80202,11.74935,11.44632,10.88133,10.53639,10.14936,9.96332,9.7814,9.68867,9.486,9.40802,9.40288,9.87243,9.94267,10.15429,10.30091,,,10.43735,10.52508,10.70672,10.98323,10.94344,10.84635,10.57966,10.28249,9.9725,9.67872,9.53847,9.67333,9.61071,9.57663,9.41777,9.32983,,,,,
AUT,SE.SEC.ENRL.UP.TC.ZS,"Pupil-teacher ratio, upper secondary",,,,,,,,,,,,,,,,,,,,,,,,,,10.75598,11.18754,11.35171,12.27231,12.30354,,,12.59368,12.52981,12.78895,13.29767,13.50466,13.29308,12.55218,12.22347,11.91916,11.45888,11.26352,11.63756,11.79775,11.94349,11.78068,11.70888,,,,,
AUT,SE.SEC.ENRL.VO,"Secondary education, vocational pupils",,233617.0,,,,,302178.0,,,,,354102.0,342102.0,344305.0,340443.0,349951.0,351433.0,345418.0,335971.0,322961.0,323988.0,318986.0,314389.0,309165.0,308091.0,309883.0,311633.0,312519.0,281188.0,260902.0,261722.0,263081.0,265645.0,266909.0,292161.0,299968.0,302683.0,301168.0,299903.0,302047.0,293980.0,284644.0,279253.0,259553.075,253505.5,248659.91667,241385.60758,238160.67659,,,,,
AUT,SE.SEC.ENRL.VO.FE.ZS,"Secondary education, vocational pupils (% female)",,40.96149,,,,,39.79906,,,,,42.14125,43.18244,42.97033,43.06389,44.76341,44.21213,43.79679,44.16393,44.95342,44.43837,44.60697,44.35142,44.49307,44.54496,44.35319,44.60599,44.83343,42.861,43.08438,43.47476,43.84391,43.34205,43.14392,43.32953,43.73133,44.20797,44.09333,43.84884,43.69552,43.94006,43.92012,43.93113,44.25783,44.11883,44.03472,43.84681,43.50362,,,,,
AUT,SE.SEC.ENRR,"School enrollment, secondary (% gross)",,87.5298461914062,,,,,90.1950531005859,,,,,93.508918762207,92.1323089599609,93.8151779174805,94.2479400634766,96.1712493896484,99.6479568481445,100.917259216309,102.033920288086,102.083633422852,103.100128173828,102.758598327637,103.182708740234,103.542419433594,104.510581970215,105.025390625,105.034111022949,104.722023010254,97.527099609375,98.3134918212891,98.6123428344727,98.8608627319336,98.9512710571289,99.3974533081055,99.2856369018555,100.199432373047,100.416679382324,100.102569580078,100.126129150391,100.594093322754,100.263969421387,99.6729583740234,100.108726501465,101.173210144043,101.304809570312,101.411582946777,100.227989196777,100.337898254395,100.692596435547,101.543632507324,101.690559387207,102.307662963867,101.458000183105
AUT,SE.SEC.ENRR.FE,"School enrollment, secondary, female (% gross)",,83.1561737060547,,,,,84.5523910522461,,,,,88.1368408203125,87.7517013549805,89.0207214355469,89.3935470581055,92.3591384887695,94.786491394043,95.4584274291992,97.0510101318359,97.9362716674805,98.5304794311523,98.8182373046875,99.4294967651367,100.169830322266,101.377372741699,101.77555847168,102.050750732422,102.113067626953,94.6171188354492,95.833869934082,96.3779373168945,96.7734069824219,96.4945831298828,96.9213027954102,96.5513229370117,97.7880630493164,98.4202194213867,98.1064224243164,98.0029373168945,98.306266784668,98.2814788818359,97.5853881835938,98.1663970947266,99.4306716918945,99.4170379638672,99.7147521972656,99.1238174438477,98.8336181640625,98.9431686401367,100.049346923828,100.287178039551,101.08470916748,100.453628540039
AUT,SE.SEC.ENRR.MA,"School enrollment, secondary, male (% gross)",,91.7128982543945,,,,,95.6440124511719,,,,,98.6824493408203,96.3356628417969,98.4137878417969,98.90869140625,99.8322296142578,104.318832397461,106.165100097656,106.809219360352,106.053382873535,107.4599609375,106.50163269043,106.739967346191,106.738098144531,107.48210144043,108.117393493652,107.873947143555,107.208480834961,100.304328918457,100.679382324219,100.743476867676,100.845710754395,101.287101745605,101.745429992676,101.881813049316,102.488342285156,102.311408996582,102.000526428223,102.145370483398,102.769836425781,102.148429870605,101.661102294922,101.955093383789,102.827919006348,103.096817016602,103.01985168457,101.259666442871,101.747909545898,102.342697143555,102.957046508789,103.020736694336,103.46688079834,102.406852722168
AUT,SE.SEC.NENR,"School enrollment, secondary (% net)",,68.60957,68.57248,,68.16386,70.17104,70.52792,,,,,,,,,,,,,,,,,,,,,,,88.47397,88.42819,,88.40836,88.4619,88.60349,89.18387,89.26828,88.21249,88.16806,87.93998,86.79411,86.61554,86.14129,86.22208,86.55112,86.71155,87.37319,87.00131,,,,,
AUT,SE.SEC.NENR.FE,"School enrollment, secondary, female (% net)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.02071,88.10903,,87.81913,87.8824,87.84762,88.69619,89.17722,87.86998,87.88928,87.64705,86.85324,86.67158,86.23705,86.42403,86.70508,86.99795,87.53142,87.11869,,,,,
AUT,SE.SEC.NENR.MA,"School enrollment, secondary, male (% net)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.90513,88.73173,,88.96933,89.01378,89.32327,89.64801,89.35486,88.5386,88.43362,88.21897,86.73783,86.56224,86.05021,86.03004,86.40469,86.43909,87.22264,86.88993,,,,,
AUT,SE.SEC.PRIV.ZS,"School enrollment, secondary, private (% of total secondary)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.47700977325439,8.37324047088623,,8.65202045440674,8.81040000915527,9.26646041870117,9.74565029144287,9.62411975860596,9.67868041992188,9.55704975128174,9.66878986358643,9.87670993804932,9.48843002319336,9.59776973724365,9.87187957763672,9.96436023712158,10.1330003738403,10.3830795288086,10.392370223999,10.5415000915527,10.9097900390625,11.0463199615478,11.2151203155518,11.2760000228882
AUT,SE.SEC.PROG.FE.ZS,"Progression to secondary school, female (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,100.0,100.0,100.0,100.0,99.85982,99.84555,99.52209,,,,,,
AUT,SE.SEC.PROG.MA.ZS,"Progression to secondary school, male (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.28794,,,,,,,,,,,,99.89683,99.6989,99.87905,99.96101,100.0,100.0,100.0,,,,,,
AUT,SE.SEC.PROG.ZS,Progression to secondary school (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.49735,,,,,,,,,,,,99.94701,99.84479,99.93833,99.97995,99.93128,99.92498,99.76727,,,,,,
AUT,SE.SEC.TCAQ.FE.ZS,"Trained teachers in secondary education, female (% of female teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,SE.SEC.TCAQ.LO.FE.ZS,"Trained teachers in lower secondary education, female (% of female teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,SE.SEC.TCAQ.LO.MA.ZS,"Trained teachers in lower secondary education, male (% of male teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,SE.SEC.TCAQ.LO.ZS,Trained teachers in lower secondary education (% of total teachers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,SE.SEC.TCAQ.MA.ZS,"Trained teachers in secondary education, male (% of male teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,SE.SEC.TCAQ.UP.FE.ZS,"Trained teachers in upper secondary education, female (% of female teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,SE.SEC.TCAQ.UP.MA.ZS,"Trained teachers in upper secondary education, male (% of male teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,SE.SEC.TCAQ.UP.ZS,Trained teachers in upper secondary education (% of total teachers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,SE.SEC.TCHR,"Secondary education, teachers",,39613.0,,40634.0,44057.0,46531.0,,,56151.0,56927.0,60124.0,68492.0,70358.0,71312.0,73251.0,72400.0,74014.0,75256.0,75056.0,75290.0,75674.0,76295.0,78069.0,80980.0,82696.0,83608.0,80168.0,79806.0,73029.0,72584.0,,,72392.0,72629.0,71954.0,71135.0,71548.0,71710.0,72856.0,74202.0,74576.0,74754.0,74425.9375,73036.0,72563.6484375,72162.28125,72960.5625,73673.5703125,,74044.0234375,73924.84375,73375.0390625,74976.1015625
AUT,SE.SEC.TCHR.FE,"Secondary education, teachers, female",,16860.0,,18892.0,20511.0,,,,27591.0,29156.0,31091.0,33594.0,35065.0,36256.0,37577.0,37839.0,38883.0,39818.0,40124.0,40366.0,40796.0,41451.0,42711.0,45182.0,46594.0,47368.0,44436.0,44382.0,40704.0,41727.0,,,43239.0,43477.0,43773.0,43533.0,44150.0,44416.0,45037.0,46191.0,46815.0,47300.0,47344.55078125,46645.0,46911.80078125,47000.23828125,47686.13671875,48296.3203125,,48643.1484375,48410.19140625,47971.640625,48854.91015625
AUT,SE.SEC.TCHR.FE.ZS,"Secondary education, teachers (% female)",,42.5617904663086,,46.4930801391602,46.5555992126465,,,,49.137149810791,51.2164688110352,51.7114601135254,49.0480613708496,49.8379707336426,50.8413696289062,51.2989616394043,52.2638092041016,52.5346603393555,52.9100685119629,53.4587516784668,53.6140289306641,53.9101905822754,54.3298988342285,54.709300994873,55.7940216064453,56.3437194824219,56.6548690795898,55.4286003112793,55.6123580932617,55.736759185791,57.4878807067871,,,59.7289810180664,59.861759185791,60.8347015380859,61.1977195739746,61.7068290710449,61.9383583068848,61.8164596557617,62.2503395080566,62.7748908996582,63.2742118835449,63.6129684448242,63.8657608032227,64.649169921875,65.1313095092773,65.3587875366211,65.5544662475586,,65.6949081420898,65.4856872558594,65.3786926269531,65.1606369018555
