,Field (ISCED-F 2013),Country,Year,Enrollment Count,Total,Distribution (%),Enrollment Growth Rate (%),Weighted Enrollment Growth Rate (%),Total Growth Rate (%)
221,Health and welfare,Belgium,2014,23033.0,90154.0,25.54850588992169,-1.7573043292812964,-0.4569958071743904,-1.5183955256488684
222,Health and welfare,Belgium,2015,24553.0,91512.0,26.83036104554594,6.599227195762601,1.6609843517790015,1.506311422676753
223,Health and welfare,Belgium,2016,25468.0,97610.0,26.09158897653929,3.7266321834399054,0.9374039545128573,6.663606958650231
224,Health and welfare,Belgium,2017,27517.0,104313.0,26.379262412163392,8.0453902937019,1.964280578643122,6.867124270054298
225,Health and welfare,Belgium,2018,24313.0,95125.0,25.559001314060446,-11.643711160373588,-3.368199737187911,-8.808106372168378
226,Health and welfare,Belgium,2019,23284.0,93205.0,24.981492409205515,-4.232303705836384,-1.1040180247840783,-2.0183968462549275
227,Health and welfare,Belgium,2020,22959.0,93966.0,24.43330566375072,-1.3958082803641987,-0.345869782687355,0.8164798025856982
228,Health and welfare,Belgium,2021,23132.0,91834.0,25.1889278480737,0.753517139248225,0.18838338741642527,-2.268905774429049
229,Health and welfare,Belgium,2022,24380.0,97266.0,25.065284888861473,5.395123638250043,1.2830793905372895,5.915020580612844
230,Information and communication technologies,Belgium,2013,2475.0,91544.0,2.703617932360395,,,
231,Information and communication technologies,Belgium,2014,2421.0,90154.0,2.6854049737116488,-2.181818181818182,-0.05989750870732303,-1.5183955256488684
232,Information and communication technologies,Belgium,2015,3329.0,91512.0,3.637774280968616,37.50516315572078,0.9922195996153511,1.506311422676753
233,Information and communication technologies,Belgium,2016,3689.0,97610.0,3.7793258887409076,10.814058275758486,0.3688146706280094,6.663606958650231
234,Information and communication technologies,Belgium,2017,4281.0,104313.0,4.1039947082338735,16.047709406343184,0.5675227440491598,6.867124270054298
235,Information and communication technologies,Belgium,2018,3495.0,95125.0,3.674113009198423,-18.36019621583742,-0.826281208935611,-8.808106372168378
236,Information and communication technologies,Belgium,2019,4244.0,93205.0,4.553403787350464,21.430615164520745,0.8036049568156215,-2.0183968462549275
237,Information and communication technologies,Belgium,2020,4199.0,93966.0,4.4686375923206265,-1.0603204524033931,-0.047889662218249154,0.8164798025856982
238,Information and communication technologies,Belgium,2021,4349.0,91834.0,4.735718796959731,3.57227911407478,0.16333819718187165,-2.268905774429049
239,Information and communication technologies,Belgium,2022,5266.0,97266.0,5.414019287315197,21.08530696711888,0.9427754816688256,5.915020580612844
240,"Natural sciences, mathematics and statistics",Belgium,2013,2390.0,91544.0,2.6107664074106443,,,
241,"Natural sciences, mathematics and statistics",Belgium,2014,2702.0,90154.0,2.997093861614571,13.05439330543933,0.3460744947534219,-1.5183955256488684
242,"Natural sciences, mathematics and statistics",Belgium,2015,2825.0,91512.0,3.0870268380103156,4.552183567727609,0.13440860215053763,1.506311422676753
243,"Natural sciences, mathematics and statistics",Belgium,2016,3300.0,97610.0,3.3808011474234196,16.8141592920354,0.48663046818973466,6.663606958650231
244,"Natural sciences, mathematics and statistics",Belgium,2017,3282.0,104313.0,3.146300077650916,-0.5454545454545455,-0.017255759109602833,6.867124270054298
245,"Natural sciences, mathematics and statistics",Belgium,2018,2943.0,95125.0,3.0938239159001313,-10.3290676416819,-0.35637319316688565,-8.808106372168378
246,"Natural sciences, mathematics and statistics",Belgium,2019,2969.0,93205.0,3.185451424279813,0.8834522595990485,0.027895499168499545,-2.0183968462549275
247,"Natural sciences, mathematics and statistics",Belgium,2020,3090.0,93966.0,3.288423472319775,4.075446278208151,0.12876998063129216,0.8164798025856982
248,"Natural sciences, mathematics and statistics",Belgium,2021,3121.0,91834.0,3.398523422697476,1.0032362459546926,0.03375656075092014,-2.268905774429049
249,"Natural sciences, mathematics and statistics",Belgium,2022,3325.0,97266.0,3.4184607159747498,6.5363665491829535,0.20973413114551848,5.915020580612844
250,Services,Belgium,2013,1981.0,91544.0,2.163986716770078,,,
251,Services,Belgium,2014,1928.0,90154.0,2.138562903476274,-2.675416456335184,-0.05878829558311333,-1.5183955256488684
252,Services,Belgium,2015,1766.0,91512.0,1.929801556080077,-8.402489626556017,-0.17702596380802518,1.506311422676753
253,Services,Belgium,2016,1965.0,97610.0,2.013113410511218,11.268403171007927,0.20387255404159407,6.663606958650231
254,Services,Belgium,2017,2070.0,104313.0,1.9844122976043255,5.343511450381679,0.10065859480601651,6.867124270054298
255,Services,Belgium,2018,1933.0,95125.0,2.0320630749014454,-6.6183574879227045,-0.14402102496714847,-8.808106372168378
256,Services,Belgium,2019,1750.0,93205.0,1.877581674802854,-9.467149508535954,-0.19634139799366984,-2.0183968462549275
257,Services,Belgium,2020,1638.0,93966.0,1.7431837047442693,-6.4,-0.11919204818764234,0.8164798025856982
258,Services,Belgium,2021,1516.0,91834.0,1.6508047128514494,-7.448107448107448,-0.13284840037458892,-2.268905774429049
259,Services,Belgium,2022,1440.0,97266.0,1.4804762198507186,-5.013192612137203,-0.07813624493656571,5.915020580612844
260,"Social sciences, journalism and information",Belgium,2013,8973.0,91544.0,9.801843922048414,,,
261,"Social sciences, journalism and information",Belgium,2014,8907.0,90154.0,9.87976129733567,-0.7355399531929121,-0.07320806619783926,-1.5183955256488684
262,"Social sciences, journalism and information",Belgium,2015,7679.0,91512.0,8.391249235072996,-13.786909172560907,-1.3419005157793513,1.506311422676753
263,"Social sciences, journalism and information",Belgium,2016,8152.0,97610.0,8.351603319332035,6.1596562052350565,0.48458149779735676,6.663606958650231
264,"Social sciences, journalism and information",Belgium,2017,7928.0,104313.0,7.600203234496179,-2.747791952894995,-0.21473833558616853,6.867124270054298
265,"Social sciences, journalism and information",Belgium,2018,8350.0,95125.0,8.777923784494087,5.322906155398587,0.4436268068331143,-8.808106372168378
266,"Social sciences, journalism and information",Belgium,2019,8346.0,93205.0,8.954455233088353,-0.04790419161676647,-0.004291615256692238,-2.0183968462549275
267,"Social sciences, journalism and information",Belgium,2020,8954.0,93966.0,9.52897856671562,7.284926911095136,0.6470425473043442,0.8164798025856982
268,"Social sciences, journalism and information",Belgium,2021,8839.0,91834.0,9.624975499270423,-1.2843421934331025,-0.12522595117276825,-2.268905774429049
269,"Social sciences, journalism and information",Belgium,2022,9996.0,97266.0,10.276972426130405,13.089716031225251,1.189521518310612,5.915020580612844
270,"Agriculture, forestry, fisheries and veterinary",Bulgaria,2013,1318.0,51718.0,2.5484357477087283,,,
271,"Agriculture, forestry, fisheries and veterinary",Bulgaria,2014,1303.0,50873.0,2.5612800503213884,-1.1380880121396053,-0.02948518860692312,-1.6338605514521056
272,"Agriculture, forestry, fisheries and veterinary",Bulgaria,2015,1247.0,48537.0,2.5691740321816345,-4.297774366845741,-0.11537589879885449,-4.591826705718161
273,"Agriculture, forestry, fisheries and veterinary",Bulgaria,2016,1112.0,45200.0,2.4601769911504423,-10.82598235765838,-0.2986725663716814,-6.875167398067454
274,"Agriculture, forestry, fisheries and veterinary",Bulgaria,2017,990.0,41023.0,2.4132803549228483,-10.971223021582734,-0.29739414474806813,-9.241150442477876
275,"Agriculture, forestry, fisheries and veterinary",Bulgaria,2018,952.0,40473.0,2.3521854075556545,-3.8383838383838382,-0.09388975366293578,-1.3407113082904714
276,"Agriculture, forestry, fisheries and veterinary",Bulgaria,2019,857.0,41548.0,2.062674496967363,-9.978991596638656,-0.22865119861365166,2.6560917154646306
277,"Agriculture, forestry, fisheries and veterinary",Bulgaria,2020,858.0,41770.0,2.0541058175724203,0.11668611435239205,0.00239406272444338,0.5343217483392703
278,"Agriculture, forestry, fisheries and veterinary",Bulgaria,2021,852.0,40631.0,2.0969210701188747,-0.6993006993006993,-0.01476704978956954,-2.7268374431410103
279,"Agriculture, forestry, fisheries and veterinary",Bulgaria,2022,841.0,40889.0,2.0567878891633447,-1.2910798122065728,-0.02690210080950867,0.6349831409514902
280,Arts and humanities,Bulgaria,2013,4871.0,51718.0,9.418384314938706,,,
281,Arts and humanities,Bulgaria,2014,4686.0,50873.0,9.211172920802783,-3.7979880927940877,-0.3636506594853852,-1.6338605514521056
282,Arts and humanities,Bulgaria,2015,4468.0,48537.0,9.20534849702289,-4.6521553563807085,-0.44914189175268354,-4.591826705718161
283,Arts and humanities,Bulgaria,2016,4236.0,45200.0,9.371681415929203,-5.192479856759177,-0.5132743362831859,-6.875167398067454
284,Arts and humanities,Bulgaria,2017,3964.0,41023.0,9.662872047388051,-6.421152030217186,-0.6630426833727421,-9.241150442477876
285,Arts and humanities,Bulgaria,2018,4245.0,40473.0,10.488473797346378,7.088799192734611,0.6942900205074988,-1.3407113082904714
286,Arts and humanities,Bulgaria,2019,4562.0,41548.0,10.980071242899779,7.467608951707892,0.762972946952922,2.6560917154646306
287,Arts and humanities,Bulgaria,2020,4750.0,41770.0,11.371797941106056,4.1209995615957915,0.4500837921953555,0.5343217483392703
288,Arts and humanities,Bulgaria,2021,4648.0,40631.0,11.439541236986537,-2.1473684210526316,-0.2510398464226822,-2.7268374431410103
289,Arts and humanities,Bulgaria,2022,4729.0,40889.0,11.565457702560591,1.742685025817556,0.1980972877791093,0.6349831409514902
290,"Business, administration and law",Bulgaria,2013,11315.0,51718.0,21.878262887195948,,,
291,"Business, administration and law",Bulgaria,2014,11175.0,50873.0,21.966465512157725,-1.2372956252761822,-0.2751950936646158,-1.6338605514521056
292,"Business, administration and law",Bulgaria,2015,9944.0,48537.0,20.48746317242516,-11.01565995525727,-2.536209489667676,-4.591826705718161
293,"Business, administration and law",Bulgaria,2016,8954.0,45200.0,19.809734513274336,-9.955752212389381,-2.190265486725664,-6.875167398067454
294,"Business, administration and law",Bulgaria,2017,7245.0,41023.0,17.660824415571753,-19.08644181371454,-4.165955683397119,-9.241150442477876
295,"Business, administration and law",Bulgaria,2018,6655.0,40473.0,16.443060805969413,-8.143547273982056,-1.4577619647666347,-1.3407113082904714
296,"Business, administration and law",Bulgaria,2019,6301.0,41548.0,15.165591604890729,-5.31930879038317,-0.8520265716761335,2.6560917154646306
297,"Business, administration and law",Bulgaria,2020,6321.0,41770.0,15.132870481206607,0.31740993493096337,0.04788125448886761,0.5343217483392703
298,"Business, administration and law",Bulgaria,2021,6125.0,40631.0,15.074696660185573,-3.10077519379845,-0.48239029312593834,-2.7268374431410103
299,"Business, administration and law",Bulgaria,2022,7493.0,40889.0,18.325221942331677,22.33469387755102,3.3456430824916237,0.6349831409514902
300,Education,Bulgaria,2013,4466.0,51718.0,8.635291387911366,,,
301,Education,Bulgaria,2014,4057.0,50873.0,7.974760678552474,-9.158083296014329,-0.8039628093487703,-1.6338605514521056
302,Education,Bulgaria,2015,4360.0,48537.0,8.98283783505367,7.468572837071728,0.6242660238580876,-4.591826705718161
303,Education,Bulgaria,2016,4046.0,45200.0,8.951327433628318,-7.201834862385321,-0.6946902654867257,-6.875167398067454
304,Education,Bulgaria,2017,4277.0,41023.0,10.425858664651537,5.709342560553633,0.5630987494819979,-9.241150442477876
305,Education,Bulgaria,2018,4337.0,40473.0,10.71578583253033,1.402852466682254,0.14824697946779336,-1.3407113082904714
306,Education,Bulgaria,2019,4856.0,41548.0,11.687686531240974,11.966797325340096,1.2491576008472127,2.6560917154646306
307,Education,Bulgaria,2020,5256.0,41770.0,12.583193679674407,8.237232289950576,0.9576250897773521,0.5343217483392703
308,Education,Bulgaria,2021,5287.0,40631.0,13.012232039575693,0.5898021308980212,0.07629642391277594,-2.7268374431410103
309,Education,Bulgaria,2022,5272.0,40889.0,12.893443224339064,-0.2837147720824664,-0.036684682922057274,0.6349831409514902
310,"Engineering, manufacturing and construction",Bulgaria,2013,9342.0,51718.0,18.06334351676399,,,
311,"Engineering, manufacturing and construction",Bulgaria,2014,8677.0,50873.0,17.056198769484794,-7.118390066366945,-1.307176694906925,-1.6338605514521056
312,"Engineering, manufacturing and construction",Bulgaria,2015,7974.0,48537.0,16.428703875394028,-8.10187852944566,-1.4483795867070481,-4.591826705718161
313,"Engineering, manufacturing and construction",Bulgaria,2016,7600.0,45200.0,16.8141592920354,-4.690243290694758,-0.827433628318584,-6.875167398067454
314,"Engineering, manufacturing and construction",Bulgaria,2017,6791.0,41023.0,16.55412817200107,-10.644736842105264,-1.972064451649075,-9.241150442477876
315,"Engineering, manufacturing and construction",Bulgaria,2018,6898.0,40473.0,17.043461072813976,1.5756147842733028,0.2643737800508981,-1.3407113082904714
316,"Engineering, manufacturing and construction",Bulgaria,2019,6597.0,41548.0,15.878020602676422,-4.363583647434039,-0.7244632713969386,2.6560917154646306
317,"Engineering, manufacturing and construction",Bulgaria,2020,6510.0,41770.0,15.585348336126406,-1.3187812642110048,-0.20828345702657408,0.5343217483392703
318,"Engineering, manufacturing and construction",Bulgaria,2021,6468.0,40631.0,15.918879673155965,-0.6451612903225806,-0.10336934852698679,-2.7268374431410103
319,"Engineering, manufacturing and construction",Bulgaria,2022,6338.0,40889.0,15.500501357333269,-2.0098948670377244,-0.3179339186578297,0.6349831409514902
320,Health and welfare,Bulgaria,2013,2607.0,51718.0,5.040798174716733,,,
321,Health and welfare,Bulgaria,2014,2742.0,50873.0,5.389892477345547,5.178365937859609,0.2653666974623081,-1.6338605514521056
322,Health and welfare,Bulgaria,2015,3190.0,48537.0,6.572305663720461,16.338439095550694,0.9230071903908359,-4.591826705718161
323,Health and welfare,Bulgaria,2016,2998.0,45200.0,6.632743362831858,-6.018808777429467,-0.42477876106194695,-6.875167398067454
324,Health and welfare,Bulgaria,2017,2737.0,41023.0,6.671867001438217,-8.705803869246164,-0.6362284572069327,-9.241150442477876
325,Health and welfare,Bulgaria,2018,2787.0,40473.0,6.886072196279001,1.8268176835951773,0.12353914955649445,-1.3407113082904714
326,Health and welfare,Bulgaria,2019,2819.0,41548.0,6.784923462019832,1.1481880157875852,0.07701935111196688,2.6560917154646306
327,Health and welfare,Bulgaria,2020,2701.0,41770.0,6.466363418721571,-4.18588151826889,-0.2824994014843189,0.5343217483392703
328,Health and welfare,Bulgaria,2021,2844.0,40631.0,6.999581600255962,5.294335431321732,0.3519480199847407,-2.7268374431410103
