DATAFLOW,LAST UPDATE,freq,nace_r2,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2011,73.5,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2012,75.7,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2013,76.0,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2014,75.6,b
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2015,76.4,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2016,73.2,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2017,74.8,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2018,75.0,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2019,75.8,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2020,73.4,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2021,73.1,b
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2022,74.2,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,European Union - 27 countries (from 2020),2023,73.7,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Finland,2008,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Finland,2009,67.3,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Finland,2010,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Finland,2011,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Finland,2012,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Finland,2013,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Finland,2014,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Finland,2015,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Finland,2016,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Finland,2017,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Finland,2018,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Finland,2019,84.0,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Finland,2020,68.0,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Finland,2021,78.2,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Finland,2022,65.3,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Finland,2023,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,France,2008,88.5,b
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,France,2009,81.8,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,France,2010,79.1,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,France,2011,80.2,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,France,2012,88.3,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,France,2013,88.8,b
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,France,2014,75.5,b
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,France,2015,73.6,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,France,2016,71.8,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,France,2017,79.7,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,France,2018,82.3,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,France,2019,82.8,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,France,2020,73.0,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,France,2021,80.7,bd
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,France,2022,79.4,d
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,France,2023,80.2,d
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Croatia,2008,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Croatia,2009,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Croatia,2010,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Croatia,2011,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Croatia,2012,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Croatia,2013,80.2,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Croatia,2014,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Croatia,2015,65.2,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Croatia,2016,43.9,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Croatia,2017,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Croatia,2018,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Croatia,2019,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Croatia,2020,36.3,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Croatia,2021,52.2,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Croatia,2022,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Croatia,2023,59.1,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Hungary,2008,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Hungary,2009,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Hungary,2010,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Hungary,2011,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Hungary,2012,48.2,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Hungary,2013,43.8,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Hungary,2014,47.8,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Hungary,2015,55.6,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Hungary,2016,52.6,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Hungary,2017,51.7,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Hungary,2018,46.1,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Hungary,2019,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Hungary,2020,62.4,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Hungary,2021,44.7,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Hungary,2022,50.9,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Hungary,2023,55.4,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Ireland,2008,59.9,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Ireland,2009,54.6,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Ireland,2010,62.0,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Ireland,2011,71.4,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Ireland,2012,81.4,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Ireland,2013,80.4,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Ireland,2014,88.2,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Ireland,2015,84.9,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Ireland,2016,82.9,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Ireland,2017,80.2,b
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Ireland,2018,86.3,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Ireland,2019,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Ireland,2020,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Ireland,2021,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Ireland,2022,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Ireland,2023,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Italy,2008,51.7,b
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Italy,2009,49.5,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Italy,2010,45.3,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Italy,2011,63.7,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Italy,2012,76.9,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Italy,2013,69.7,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Italy,2014,67.2,b
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Italy,2015,81.0,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Italy,2016,79.5,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Italy,2017,89.7,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Italy,2018,81.0,b
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Italy,2019,77.7,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Italy,2020,77.6,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Italy,2021,77.3,b
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Italy,2022,76.9,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Italy,2023,79.7,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Lithuania,2008,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Lithuania,2009,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Lithuania,2010,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Lithuania,2011,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Lithuania,2012,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Lithuania,2013,76.7,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Lithuania,2014,77.1,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Lithuania,2015,74.0,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Lithuania,2016,49.6,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Lithuania,2017,54.6,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Lithuania,2018,62.3,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Lithuania,2019,68.2,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Lithuania,2020,78.5,
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Lithuania,2021,75.2,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Lithuania,2022,65.2,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Lithuania,2023,57.4,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Luxembourg,2008,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Luxembourg,2009,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Luxembourg,2010,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Luxembourg,2011,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Luxembourg,2012,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Luxembourg,2013,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Luxembourg,2014,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Luxembourg,2016,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Luxembourg,2017,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Luxembourg,2018,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Luxembourg,2020,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Luxembourg,2021,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Luxembourg,2022,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Luxembourg,2023,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Latvia,2008,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Latvia,2009,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Latvia,2010,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Latvia,2011,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Latvia,2012,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Latvia,2013,47.4,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Latvia,2014,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Latvia,2015,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Latvia,2016,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Latvia,2017,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Latvia,2018,50.0,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Latvia,2019,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Agriculture, forestry and fishing",From 20 to 34 years,Total,Percentage,Latvia,2020,,u
